DISTRICT,AREA_CLUSTER_OF_AREAS,VENUE_NAME,VENUE_NUMBER,DATE,INDEX
RODNEY DISTRICT,Helensville/ Kaukapakapa/ Parakai,PARAKAI TAVERN,861,2013-09-01,8
RODNEY DISTRICT,Warkworth,THE BRIDGE HOUSE,1803,2013-09-01,8
RODNEY DISTRICT,Warkworth,WARKWORTH & DISTRICTS RSA,318,2013-09-01,8
RODNEY DISTRICT,Warkworth,WARKWORTH INN,1586,2013-09-01,8
RODNEY DISTRICT,Gulf Harbour/ Red Beach/ Silverdale/ Stanmore Bay/ Whangaparoa,COUTTA'S,382,2013-09-01,8
RODNEY DISTRICT,Gulf Harbour/ Red Beach/ Silverdale/ Stanmore Bay/ Whangaparoa,RIPPLE CAFE ON THE MARINA 1998,1525,2013-09-01,8
RODNEY DISTRICT,Gulf Harbour/ Red Beach/ Silverdale/ Stanmore Bay/ Whangaparoa,SILVERDALE & DISTRICTS RSA,1142,2013-09-01,8
RODNEY DISTRICT,Gulf Harbour/ Red Beach/ Silverdale/ Stanmore Bay/ Whangaparoa,THE CROWS NEST,1187,2013-09-01,8
RODNEY DISTRICT,Gulf Harbour/ Red Beach/ Silverdale/ Stanmore Bay/ Whangaparoa,THE WADE HOTEL,1624,2013-09-01,8
RODNEY DISTRICT,Gulf Harbour/ Red Beach/ Silverdale/ Stanmore Bay/ Whangaparoa,WHANGAPARAOA TEN PIN 2004,1922,2013-09-01,8
RODNEY DISTRICT,Gulf Harbour/ Red Beach/ Silverdale/ Stanmore Bay/ Whangaparoa,STABLES SPORTSBAR,1893,2013-09-01,8
ROTORUA DISTRICT,Rotorua Central,AFTER DARK,647,2013-09-01,8
ROTORUA DISTRICT,Rotorua Central,CLUB BAR,645,2013-09-01,8
ROTORUA DISTRICT,Rotorua Central,COLONIAL TAVERN,644,2013-09-01,8
ROTORUA DISTRICT,Rotorua Central,HENNESSY'S IRISH BAR,1945,2013-09-01,8
ROTORUA DISTRICT,Rotorua Central,KASPERS SPORTS BAR,1514,2013-09-01,8
ROTORUA DISTRICT,Rotorua Central,KIWI SPIRIT,1253,2013-09-01,8
ROTORUA DISTRICT,Rotorua Central,LOCKER ROOM SPORTS BAR,1802,2013-09-01,8
ROTORUA DISTRICT,Rotorua Central,MALFROY TAVERN,1524,2013-09-01,8
ROTORUA DISTRICT,Rotorua Central,MO'S BAR,1103,2013-09-01,8
ROTORUA DISTRICT,Rotorua Central,POCKETS 8 BALL CLUB ROTORUA,1271,2013-09-01,8
ROTORUA DISTRICT,Rotorua Central,ROTORUA CITIZENS CLUB,340,2013-09-01,8
ROTORUA DISTRICT,Rotorua Central,ROTORUA CLUB,838,2013-09-01,8
ROTORUA DISTRICT,Rotorua Central,ROTORUA RETURNED SERVICES ASSOCIATION INCORPORATED,532,2013-09-01,8
ROTORUA DISTRICT,Rotorua Central,RUCK N MAUL,643,2013-09-01,8
ROTORUA DISTRICT,Rotorua Central,THE FENTONS BAR,368,2013-09-01,8
ROTORUA DISTRICT,Rotorua Central,THE SIDEPOCKET BAR,374,2013-09-01,8
ROTORUA DISTRICT,Rotorua Central,VALENTINES ROTORUA,1102,2013-09-01,8
ROTORUA DISTRICT,Rotorua Central,VC'S TURF BAR,1898,2013-09-01,8
ROTORUA DISTRICT,Rotorua Central,WEST END TAVERN,1322,2013-09-01,8
ROTORUA DISTRICT,Fenton Park/ Mangakakahi/ Pukehangi,JAY'S PLACE,1301,2013-09-01,8
ROTORUA DISTRICT,Fenton Park/ Mangakakahi/ Pukehangi,KINGSGATE HOTEL,1921,2013-09-01,8
ROTORUA DISTRICT,Fenton Park/ Mangakakahi/ Pukehangi,MITCHELL DOWNS TAVERN,1923,2013-09-01,8
ROTORUA DISTRICT,Ngongotaha/ Selwyn Heights,KALAH BAR,1777,2013-09-01,8
ROTORUA DISTRICT,Ngongotaha/ Selwyn Heights,MAC'S BAR,1091,2013-09-01,8
ROTORUA DISTRICT,Ngongotaha/ Selwyn Heights,NGONGOTAHA BOWLING CLUB,685,2013-09-01,8
ROTORUA DISTRICT,Ngongotaha/ Selwyn Heights,VILLAGE SPORTS BAR/CAFE,1490,2013-09-01,8
ROTORUA DISTRICT,Hillcrest/ Reporoa/ Tihiotonga,ROTORUA COMMERCIAL TRAVELLERS ASSOCIATION INCORPORATED,264,2013-09-01,8
ROTORUA DISTRICT,Hillcrest/ Reporoa/ Tihiotonga,WESTBROOK TAVERN,1031,2013-09-01,8
ROTORUA DISTRICT,Hillcrest/ Reporoa/ Tihiotonga,WOOLSHED TAVERN,1408,2013-09-01,8
RUAPEHU DISTRICT,Taumarunui Central,NAZZ BAR,1664,2013-09-01,8
RUAPEHU DISTRICT,Taumarunui Central,TAUMARUNUI COSMOPOLITAN CLUB,136,2013-09-01,8
RUAPEHU DISTRICT,Taumarunui Central,TAUMARUNUI HOTEL,632,2013-09-01,8
RUAPEHU DISTRICT,Taumarunui Central,TAUMARUNUI RSA CLUB,261,2013-09-01,8
RUAPEHU DISTRICT,Ohakune/ Raetihi/ Waioru,OASIS HOTEL (WAIOURU),1608,2013-09-01,8
RUAPEHU DISTRICT,Ohakune/ Raetihi/ Waioru,OHAKUNE CLUB,365,2013-09-01,8
RUAPEHU DISTRICT,Ohakune/ Raetihi/ Waioru,RAETIHI COSMOPOLITAN CLUB INC,657,2013-09-01,8
SELWYN DISTRICT,Colgate/ Sheffield/ Springfield,COALGATE TAVERN,1644,2013-09-01,8
SELWYN DISTRICT,Colgate/ Sheffield/ Springfield,SHEFFIELD HOTEL,1503,2013-09-01,8
SELWYN DISTRICT,Colgate/ Sheffield/ Springfield,SPRINGFIELD HOTEL,1281,2013-09-01,8
SELWYN DISTRICT,Darfield/ Prebbleton,DARFIELD HOTEL,1726,2013-09-01,8
SELWYN DISTRICT,Darfield/ Prebbleton,PREBBLETON HOTEL,1203,2013-09-01,8
SELWYN DISTRICT,Darfield/ Prebbleton,THE BRIDGE CAFE AND BAR,1307,2013-09-01,8
SELWYN DISTRICT,Dunsandel/ Rolleston,DUNSANDEL TAVERN,1745,2013-09-01,8
SELWYN DISTRICT,Dunsandel/ Rolleston,ROLLY INN,1489,2013-09-01,8
SELWYN DISTRICT,Dunsandel/ Rolleston,THE ROCK PUB AND CAFE,821,2013-09-01,8
SELWYN DISTRICT,Leeston/ Lincoln/ Southbridge/ Springston,LEESTON HOTEL,1224,2013-09-01,8
SELWYN DISTRICT,Leeston/ Lincoln/ Southbridge/ Springston,SOUTHBRIDGE HOTEL,1550,2013-09-01,8
SELWYN DISTRICT,Leeston/ Lincoln/ Southbridge/ Springston,SPRINGSTON HOTEL,279,2013-09-01,8
SELWYN DISTRICT,Leeston/ Lincoln/ Southbridge/ Springston,THE FAMOUS GROUSE HOTEL,1942,2013-09-01,8
SOUTH TARANAKI DISTRICT,Patea/ Waverley,ALBION HOTEL,1143,2013-09-01,8
SOUTH TARANAKI DISTRICT,Patea/ Waverley,CLARENDON HOTEL,1649,2013-09-01,8
SOUTH TARANAKI DISTRICT,Patea/ Waverley,WAVERLEY HOTEL,1238,2013-09-01,8
SOUTH TARANAKI DISTRICT,Hawera,BARRIE'S RESTAURANT AND SPORTS BAR,1937,2013-09-01,8
SOUTH TARANAKI DISTRICT,Hawera,RAILWAY TAVERN,1439,2013-09-01,8
SOUTH TARANAKI DISTRICT,Hawera,SOUTH TARANAKI CLUB,325,2013-09-01,8
SOUTH TARANAKI DISTRICT,Hawera,SOUTH TARANAKI RSA CLUB,350,2013-09-01,8
SOUTH TARANAKI DISTRICT,Hawera,THE LOCAL SPORTS BAR & TAB,1760,2013-09-01,8
SOUTH TARANAKI DISTRICT,Hawera,WHITE HART HOTEL (HAWERA),1008,2013-09-01,8
SOUTH TARANAKI DISTRICT,Eltham/ Normanby,CENTRAL TAVERN,1302,2013-09-01,8
SOUTH TARANAKI DISTRICT,Eltham/ Normanby,CORONATION HOTEL,1360,2013-09-01,8
SOUTH TARANAKI DISTRICT,Eltham/ Normanby,NORMANBY HOTEL,1547,2013-09-01,8
SOUTH TARANAKI DISTRICT,Manaia/ Opunake,CLUB HOTEL,1466,2013-09-01,8
SOUTH TARANAKI DISTRICT,Manaia/ Opunake,OPUNAKE SURF INN,1194,2013-09-01,8
SOUTH TARANAKI DISTRICT,Manaia/ Opunake,WAIMATE HOTEL MANAIA,1283,2013-09-01,8
SOUTH WAIKATO DISTRICT,Tokoroa,FOOTIES SPORTS BAR,1515,2013-09-01,8
SOUTH WAIKATO DISTRICT,Tokoroa,POCKETS 8 BALL CLUB,16,2013-09-01,8
SOUTH WAIKATO DISTRICT,Tokoroa,POCKETS 8 BALL CLUB 2,1598,2013-09-01,8
SOUTH WAIKATO DISTRICT,Tokoroa,SPIRIT'D TOKOROA,1147,2013-09-01,8
SOUTH WAIKATO DISTRICT,Tokoroa,THE OLDE ESTABLISHMENT INCORPORATED,653,2013-09-01,8
SOUTH WAIKATO DISTRICT,Tokoroa,THE TREES TAVERN,1703,2013-09-01,8
SOUTH WAIKATO DISTRICT,Tokoroa,TOKOROA CLUB,284,2013-09-01,8
SOUTH WAIKATO DISTRICT,Tokoroa,TOKOROA COSMOPOLITAN CLUB,199,2013-09-01,8
SOUTH WAIKATO DISTRICT,Putaruru/ Tirau,HOG AND HOUNDS SPORTS BAR,1972,2013-09-01,8
SOUTH WAIKATO DISTRICT,Putaruru/ Tirau,OXFORD ROYAL HOTEL,1661,2013-09-01,8
SOUTH WAIKATO DISTRICT,Putaruru/ Tirau,PUTARURU DISTRICT SERVICES MEMORIAL CLUB INCORPORATED,184,2013-09-01,8
SOUTH WAIKATO DISTRICT,Putaruru/ Tirau,PUTARURU HOTEL,1557,2013-09-01,8
SOUTH WAIKATO DISTRICT,Putaruru/ Tirau,THE CROWN & ANCHOR,2000158,2013-09-01,8
SOUTH WAIRARAPA DISTRICT,Featherston/ Martinborough,EMPIRE HOTEL 2,1833,2013-09-01,8
SOUTH WAIRARAPA DISTRICT,Featherston/ Martinborough,FEATHERSTON RSA MEMORIAL CLUB,669,2013-09-01,8
SOUTH WAIRARAPA DISTRICT,Featherston/ Martinborough,PUKEMANU TAVERN,1821,2013-09-01,8
SOUTH WAIRARAPA DISTRICT,Featherston/ Martinborough,ROYAL HOTEL,2000142,2013-09-01,8
SOUTH WAIRARAPA DISTRICT,Greytown,GREYTOWN HOTEL,1444,2013-09-01,8
SOUTH WAIRARAPA DISTRICT,Greytown,SOUTH WAIRARAPA WORKINGMENS CLUB,1158,2013-09-01,8
SOUTH WAIRARAPA DISTRICT,Greytown,THE GREEN MAN,2000198,2013-09-01,8
SOUTHLAND DISTRICT,Riverton,APARIMA TAVERN,1500,2013-09-01,8
SOUTHLAND DISTRICT,Riverton,CARRIERS ARMS,777,2013-09-01,8
SOUTHLAND DISTRICT,Riverton,RIVERTON LODGE HOTEL,1259,2013-09-01,8
SOUTHLAND DISTRICT,Riverton,RIVERTON RSA MEMORIAL CLUB,549,2013-09-01,8
SOUTHLAND DISTRICT,Winton,CENTRAL SOUTHLAND LODGE,1856,2013-09-01,8
SOUTHLAND DISTRICT,Winton,COMMERCIAL HOTEL,1331,2013-09-01,8
SOUTHLAND DISTRICT,Winton,WINTON HOTEL,1573,2013-09-01,8
SOUTHLAND DISTRICT,Edendale/ Tokanui/ Waituna/ Woodlands/ Wyndham,GORGE ROAD COUNTRY CLUB,1732,2013-09-01,8
SOUTHLAND DISTRICT,Edendale/ Tokanui/ Waituna/ Woodlands/ Wyndham,PIONEER TAVERN,862,2013-09-01,8
SOUTHLAND DISTRICT,Edendale/ Tokanui/ Waituna/ Woodlands/ Wyndham,THREE RIVERS HOTEL,872,2013-09-01,8
SOUTHLAND DISTRICT,Edendale/ Tokanui/ Waituna/ Woodlands/ Wyndham,TOKANUI TAVERN,873,2013-09-01,8
SOUTHLAND DISTRICT,Edendale/ Tokanui/ Waituna/ Woodlands/ Wyndham,WOODLANDS TAVERN,1079,2013-09-01,8
SOUTHLAND DISTRICT,Lumsden/ Manapouri/ Riversdale/ Tutapere,LUMSDEN HOTEL,1587,2013-09-01,8
SOUTHLAND DISTRICT,Lumsden/ Manapouri/ Riversdale/ Tutapere,MANAPOURI LAKEVIEW MOTOR INN,1252,2013-09-01,8
SOUTHLAND DISTRICT,Lumsden/ Manapouri/ Riversdale/ Tutapere,RIVERSDALE HOTEL,1237,2013-09-01,8
SOUTHLAND DISTRICT,Lumsden/ Manapouri/ Riversdale/ Tutapere,WAIAU HOTEL (TUATAPERE),1464,2013-09-01,8
SOUTHLAND DISTRICT,Lumsden/ Manapouri/ Riversdale/ Tutapere,WAIAU TOWN & COUNTRY CLUB,521,2013-09-01,8
SOUTHLAND DISTRICT,Nightcaps/ Otautau,OTAUTAU HOTEL,1304,2013-09-01,8
SOUTHLAND DISTRICT,Nightcaps/ Otautau,RAILWAY HOTEL,1964,2013-09-01,8
SOUTHLAND DISTRICT,Nightcaps/ Otautau,RAILWAY HOTEL OTAUTAU,718,2013-09-01,8
SOUTHLAND DISTRICT,Te Anau,RANCH CAFE AND BAR,1251,2013-09-01,8
SOUTHLAND DISTRICT,Te Anau,TE ANAU CLUB,723,2013-09-01,8
SOUTHLAND DISTRICT,Te Anau,THE MOOSE BAR,1722,2013-09-01,8
STRATFORD DISTRICT,Stratford,DEJAVU RESTAURANT & BAR,967,2013-09-01,8
STRATFORD DISTRICT,Stratford,EMPIRE HOTEL,1454,2013-09-01,8
STRATFORD DISTRICT,Stratford,STRATFORD AND DISTRICTS RSA CLUB,114,2013-09-01,8
STRATFORD DISTRICT,Stratford,STRATFORD CLUB,157,2013-09-01,8
STRATFORD DISTRICT,Stratford,THE NEW COMMERCIAL HOTEL,1060,2013-09-01,8
TARARUA DISTRICT,Ekatahuna/ Ormandville/ Pongaroa/ Woodville,COMMERCIAL HOTEL (EKETAHUNA),1494,2013-09-01,8
TARARUA DISTRICT,Ekatahuna/ Ormandville/ Pongaroa/ Woodville,MASONIC HOTEL,2000193,2013-09-01,8
TARARUA DISTRICT,Ekatahuna/ Ormandville/ Pongaroa/ Woodville,NEW CENTRAL MOTOR INN & HOTEL,1648,2013-09-01,8
TARARUA DISTRICT,Ekatahuna/ Ormandville/ Pongaroa/ Woodville,PONGAROA HOTEL,1472,2013-09-01,8
TARARUA DISTRICT,Ekatahuna/ Ormandville/ Pongaroa/ Woodville,SETTLER'S ARMS TAVERN,1687,2013-09-01,8
TARARUA DISTRICT,Pahiatua,CLUB HOTEL,1363,2013-09-01,8
TARARUA DISTRICT,Pahiatua,DUDLEY ARMS TAVERN,1656,2013-09-01,8
TARARUA DISTRICT,Pahiatua,POST OFFICE HOTEL PAHIATUA,600,2013-09-01,8
TARARUA DISTRICT,Pahiatua,TARARUA CLUB,356,2013-09-01,8
TARARUA DISTRICT,Dannevirke,DANNEVIRKE SERVICES AND CITIZENS,272,2013-09-01,8
TARARUA DISTRICT,Dannevirke,MANGATERA HOTEL,1568,2013-09-01,8
TARARUA DISTRICT,Dannevirke,MERRYLEES HOTEL,1889,2013-09-01,8
TARARUA DISTRICT,Dannevirke,PUNTERZ TAB SPORTS BAR,799,2013-09-01,8
TASMAN DISTRICT,Brightwater/ Mapua/ Tapawera/ Wakefield,BRIGHTWATER MOTOR INN,1591,2013-09-01,8
TASMAN DISTRICT,Brightwater/ Mapua/ Tapawera/ Wakefield,MAPUA TAVERN,1104,2013-09-01,8
TASMAN DISTRICT,Brightwater/ Mapua/ Tapawera/ Wakefield,TAPAWERA HOTEL,988,2013-09-01,8
TASMAN DISTRICT,Brightwater/ Mapua/ Tapawera/ Wakefield,WAKEFIELD HOTEL,1647,2013-09-01,8
TASMAN DISTRICT,Richmond,CLUB WAIMEA,215,2013-09-01,8
TASMAN DISTRICT,Richmond,EL TAVERNA,959,2013-09-01,8
TASMAN DISTRICT,Richmond,ROBBIES BAR AND BISTRO (RICHMOND),2000069,2013-09-01,8
TASMAN DISTRICT,Richmond,THE STABLES,1407,2013-09-01,8
TASMAN DISTRICT,Richmond,STAR AND GARTER TAVERN,1593,2013-09-01,8
TASMAN DISTRICT,Collingwood/ Riwaka/ Takaka,COLLINGWOOD TAVERN,1428,2013-09-01,8
TASMAN DISTRICT,Collingwood/ Riwaka/ Takaka,JUNCTION HOTEL (TAKAKA),1470,2013-09-01,8
TASMAN DISTRICT,Collingwood/ Riwaka/ Takaka,RIWAKA HOTEL,641,2013-09-01,8
TASMAN DISTRICT,Collingwood/ Riwaka/ Takaka,TELEGRAPH HOTEL,1516,2013-09-01,8
TASMAN DISTRICT,Motueka,MOTUEKA HOTEL,1786,2013-09-01,8
TASMAN DISTRICT,Motueka,MOTUEKA MEMORIAL RSA INCORPORATED,1216,2013-09-01,8
TASMAN DISTRICT,Motueka,POST OFFICE HOTEL,1793,2013-09-01,8
TASMAN DISTRICT,Motueka,THE DODGY REF SPORTS BAR,592,2013-09-01,8
TAUPO DISTRICT,Taupo,FINN MACCUHALS,1909,2013-09-01,8
TAUPO DISTRICT,Taupo,JCS SPORTS BAR,1218,2013-09-01,8
TAUPO DISTRICT,Taupo,KAZBAR,1807,2013-09-01,8
TAUPO DISTRICT,Taupo,LUCKY LIZARD,1285,2013-09-01,8
TAUPO DISTRICT,Taupo,PITCH,1971,2013-09-01,8
TAUPO DISTRICT,Taupo,PUB 'N' GRUB,1604,2013-09-01,8
TAUPO DISTRICT,Taupo,SPA HOTEL,922,2013-09-01,8
TAUPO DISTRICT,Taupo,TAUPO COSMOPOLITAN CLUB,348,2013-09-01,8
TAUPO DISTRICT,Taupo,TAUPO DARTS ASSOCIATION,135,2013-09-01,8
TAUPO DISTRICT,Taupo,TAUPO RSA,1963,2013-09-01,8
TAUPO DISTRICT,Taupo,THE CLUBHOUSE,1356,2013-09-01,8
TAUPO DISTRICT,Taupo,THE SHED,2000271,2013-09-01,8
TAUPO DISTRICT,Mangakino/ Turangi,FOUR FISH,243,2013-09-01,8
TAUPO DISTRICT,Mangakino/ Turangi,MANGAKINO HOTEL,1936,2013-09-01,8
TAUPO DISTRICT,Mangakino/ Turangi,TOKAANU-TURANGI & DISTRICTS MEMORIAL RSA,208,2013-09-01,8
TAUPO DISTRICT,Mangakino/ Turangi,TONGARIRO CHARTERED CLUB,1697,2013-09-01,8
TAURANGA DISTRICT,Tauranga Central,AJ'S BAR MATUA,1630,2013-09-01,8
TAURANGA DISTRICT,Tauranga Central,AJ'S MAUNGATAPU,1267,2013-09-01,8
TAURANGA DISTRICT,Tauranga Central,AJ'S OHAUITI,1327,2013-09-01,8
TAURANGA DISTRICT,Tauranga Central,AZURAT SPORTS BAR,1250,2013-09-01,8
TAURANGA DISTRICT,Tauranga Central,BOWLS TAURANGA SOUTH,353,2013-09-01,8
TAURANGA DISTRICT,Tauranga Central,BURETA PARK MOTOR INN,1981,2013-09-01,8
TAURANGA DISTRICT,Tauranga Central,COBB & CO (TAURANGA),2000079,2013-09-01,8
TAURANGA DISTRICT,Tauranga Central,COLOSSEUM,1589,2013-09-01,8
TAURANGA DISTRICT,Tauranga Central,CRUZAZ BAR CAFE,631,2013-09-01,8
TAURANGA DISTRICT,Tauranga Central,DEVONPORT CAFE & SPORTS BAR,1197,2013-09-01,8
TAURANGA DISTRICT,Tauranga Central,FLANNAGAN'S IRISH PUB,1462,2013-09-01,8
TAURANGA DISTRICT,Tauranga Central,JUDEA TAVERN,1919,2013-09-01,8
TAURANGA DISTRICT,Tauranga Central,MARBLE BAR,2000235,2013-09-01,8
TAURANGA DISTRICT,Tauranga Central,MARTY'S POOL BAR,674,2013-09-01,8
TAURANGA DISTRICT,Tauranga Central,MCSWIGGANS IRISH PUB,1677,2013-09-01,8
TAURANGA DISTRICT,Tauranga Central,RENNERS BAR,1455,2013-09-01,8
TAURANGA DISTRICT,Tauranga Central,ROSSCO'S CAFE AND BAR,1640,2013-09-01,8
TAURANGA DISTRICT,Tauranga Central,SETTLERS TAVERN,1567,2013-09-01,8
TAURANGA DISTRICT,Tauranga Central,TAB CAMERON ROAD,2000238,2013-09-01,8
TAURANGA DISTRICT,Tauranga Central,TAURANGA CITIZENS CLUB,63,2013-09-01,8
TAURANGA DISTRICT,Tauranga Central,TAURANGA GAME FISHING CLUB (INC),137,2013-09-01,8
TAURANGA DISTRICT,Tauranga Central,TENPIN TAURANGA,606,2013-09-01,8
TAURANGA DISTRICT,Tauranga Central,THE CRATE BAR,829,2013-09-01,8
TAURANGA DISTRICT,Tauranga Central,WELCOME BAY SPORTS BAR,1975,2013-09-01,8
TAURANGA DISTRICT,Tauranga Central,WORLDSEND SPORTS CAFE,831,2013-09-01,8
TAURANGA DISTRICT,Mt Maunganui,BREWERS BAR,946,2013-09-01,8
TAURANGA DISTRICT,Mt Maunganui,CHEERS TAVERN,1643,2013-09-01,8
TAURANGA DISTRICT,Mt Maunganui,FLYOVER TAVERN,2000126,2013-09-01,8
TAURANGA DISTRICT,Mt Maunganui,IMBIBE,2000255,2013-09-01,8
TAURANGA DISTRICT,Mt Maunganui,MOUNT MAUNGANUI RETURNED SERVICES ASSOCIATION INCORPORATED,180,2013-09-01,8
TAURANGA DISTRICT,Mt Maunganui,MOUNT MELLICK,826,2013-09-01,8
TAURANGA DISTRICT,Mt Maunganui,MOUNT TURF BAR & TAB,2000200,2013-09-01,8
TAURANGA DISTRICT,Mt Maunganui,OMANU GOLF CLUB INC,383,2013-09-01,8
TAURANGA DISTRICT,Mt Maunganui,ROSIE O'GRADYS IRISH PUB,373,2013-09-01,8
TAURANGA DISTRICT,Mt Maunganui,STOCK X CHANGE,1983,2013-09-01,8
TAURANGA DISTRICT,Mt Maunganui,TAB MOUNT MAUNGANUI,2000241,2013-09-01,8
TAURANGA DISTRICT,Mt Maunganui,CLUB MOUNT MAUNGANUI,231,2013-09-01,8
TAURANGA DISTRICT,Greerton/ Papamoa,BUNDY'S,1974,2013-09-01,8
TAURANGA DISTRICT,Greerton/ Papamoa,CHAMPIONS,611,2013-09-01,8
TAURANGA DISTRICT,Greerton/ Papamoa,PAPAMOA TAVERN,1445,2013-09-01,8
TAURANGA DISTRICT,Greerton/ Papamoa,TAURANGA RSA,1844,2013-09-01,8
TAURANGA DISTRICT,Greerton/ Papamoa,THE PUB,1010,2013-09-01,8
THAMES-COROMANDEL DISTRICT,Coromandel,ADMIRALS ARMS,1506,2013-09-01,8
THAMES-COROMANDEL DISTRICT,Coromandel,COROMANDEL HOTEL,627,2013-09-01,8
THAMES-COROMANDEL DISTRICT,Coromandel,ROYAL OAK HOTEL,70,2013-09-01,8
THAMES-COROMANDEL DISTRICT,Coromandel,STAR & GARTER HOTEL,2000078,2013-09-01,8
THAMES-COROMANDEL DISTRICT,Whitianga,COROGLEN TAVERN,1695,2013-09-01,8
THAMES-COROMANDEL DISTRICT,Whitianga,MERCURY BAY CLUB INC.,218,2013-09-01,8
THAMES-COROMANDEL DISTRICT,Whitianga,SMITTY'S SPORTS BAR AND GRILL,1496,2013-09-01,8
THAMES-COROMANDEL DISTRICT,Whitianga,THE SAND BAR,2000163,2013-09-01,8
THAMES-COROMANDEL DISTRICT,Whitianga,WHITIANGA MARINA HOTEL,1497,2013-09-01,8
THAMES-COROMANDEL DISTRICT,Thames,IMPERIAL HOTEL,1378,2013-09-01,8
THAMES-COROMANDEL DISTRICT,Thames,JUNCTION HOTEL,923,2013-09-01,8
THAMES-COROMANDEL DISTRICT,Thames,KOPU STATION HOTEL,650,2013-09-01,8
THAMES-COROMANDEL DISTRICT,Thames,PUNTERS SPORTS BAR,996,2013-09-01,8
THAMES-COROMANDEL DISTRICT,Thames,SALUTATION HOTEL,629,2013-09-01,8
THAMES-COROMANDEL DISTRICT,Thames,THAMES BOWLING CLUB INCORPORATED,339,2013-09-01,8
THAMES-COROMANDEL DISTRICT,Thames,THAMES COAST BOWLING CLUB INCORPORATED,1783,2013-09-01,8
THAMES-COROMANDEL DISTRICT,Thames,THAMES WORKINGMEN'S CLUB INCORPORATED,1157,2013-09-01,8
THAMES-COROMANDEL DISTRICT,Thames,THE GOLDMINE,1419,2013-09-01,8
THAMES-COROMANDEL DISTRICT,Whangamata,PALMS TAVERN,1987,2013-09-01,8
THAMES-COROMANDEL DISTRICT,Whangamata,SOFTY'S SPORTS BAR,1258,2013-09-01,8
THAMES-COROMANDEL DISTRICT,Whangamata,WHANGAMATA CLUB INCORPORATED,932,2013-09-01,8
THAMES-COROMANDEL DISTRICT,Whangamata,WHANGAMATA RETURNED SERVICES ASSOCIATION INCORPORATED,550,2013-09-01,8
THAMES-COROMANDEL DISTRICT,Pauanui Beach/ Tairua,PAUANUI SPORTS & RECREATION CLUB INCORPORATED,161,2013-09-01,8
THAMES-COROMANDEL DISTRICT,Pauanui Beach/ Tairua,PUNTERS CAFE AND BAR,1734,2013-09-01,8
THAMES-COROMANDEL DISTRICT,Pauanui Beach/ Tairua,TAIRUA BOWLING CLUB INCORPORATED,302,2013-09-01,8
THAMES-COROMANDEL DISTRICT,Pauanui Beach/ Tairua,THE PUB HQ37,2000217,2013-09-01,8
TIMARU DISTRICT,Timaru Gardens,CARLTON HOTEL,1248,2013-09-01,8
TIMARU DISTRICT,Timaru Gardens,CREEK HOTEL,1685,2013-09-01,8
TIMARU DISTRICT,Timaru Gardens,NORTHTOWN TAVERN,1365,2013-09-01,8
TIMARU DISTRICT,Timaru Gardens,RICHARD PEARSE TAVERN,1829,2013-09-01,8
TIMARU DISTRICT,Timaru Gardens,ROBBIES BAR & BISTRO TIMARU,1652,2013-09-01,8
TIMARU DISTRICT,Timaru,COPPER CAFE AND BAR,295,2013-09-01,8
TIMARU DISTRICT,Timaru,GROSVENOR HOTEL,992,2013-09-01,8
TIMARU DISTRICT,Timaru,OLD BANK CAFE AND BAR,294,2013-09-01,8
TIMARU DISTRICT,Timaru,QUEENS HOTEL,1310,2013-09-01,8
TIMARU DISTRICT,Timaru,SOUTH CANTERBURY RETURNED SERVICES ASSOCIATION,102,2013-09-01,8
TIMARU DISTRICT,Timaru,THE SAIL,1305,2013-09-01,8
TIMARU DISTRICT,Timaru,TIMARU SOUTH COSMOPOLITAN CLUB,490,2013-09-01,8
TIMARU DISTRICT,Timaru,TIMARU TOWN & COUNTRY CLUB,221,2013-09-01,8
TIMARU DISTRICT,Timaru,WOLSELEY HOTEL,1615,2013-09-01,8
TIMARU DISTRICT,Geraldine,CROWN HERITAGE HOTEL,882,2013-09-01,8
TIMARU DISTRICT,Geraldine,GERALDINE TOWN & COUNTRY CLUB INC,203,2013-09-01,8
TIMARU DISTRICT,Geraldine,PLEASANT POINT HOTEL,1545,2013-09-01,8
TIMARU DISTRICT,Geraldine,VILLAGE INN,2000109,2013-09-01,8
TIMARU DISTRICT,Temuka,CROWN HOTEL,1155,2013-09-01,8
TIMARU DISTRICT,Temuka,EMPIRE HOTEL,1222,2013-09-01,8
TIMARU DISTRICT,Temuka,ROYAL HOTEL,1718,2013-09-01,8
TIMARU DISTRICT,Temuka,TEMUKA HOTEL,1278,2013-09-01,8
TIMARU DISTRICT,Temuka,TEMUKA RSA,354,2013-09-01,8
TIMARU DISTRICT,Temuka,THE JOLLY POTTER,1653,2013-09-01,8
UPPER HUTT CITY,Heretaunga-Silverstream/ Trentham/ Upper Hutt Central,7 BAR,1768,2013-09-01,8
UPPER HUTT CITY,Heretaunga-Silverstream/ Trentham/ Upper Hutt Central,CHARLTON'S SILVERSTREAM,59,2013-09-01,8
UPPER HUTT CITY,Heretaunga-Silverstream/ Trentham/ Upper Hutt Central,GLASSHOUSE BAR & CAFE,976,2013-09-01,8
UPPER HUTT CITY,Heretaunga-Silverstream/ Trentham/ Upper Hutt Central,HUT RESTAURANT & BAR,1042,2013-09-01,8
